title,author,tags
We learned about honesty and integrity - that the truth matters... that you don't take shortcuts or play by your own set of rules... and success doesn't count unless you earn it fair and square.,Michelle Obama,"Success, Learning, Your"
"We curate our lives around this perceived sense of perfection, because we get rewarded in these short term signals: Hearts, likes, thumbs up. We conflate that with value, and we conflate it with truth, and instead, what it really is is fake, brittle popularity that's short term and leaves you even more vacant and empty before you did it.",Chamath Palihapitiya,"Perfection, Value, Fake"
To be afraid is to behave as if the truth were not true.,Bayard Rustin,"True, Afraid, Behave"
"Let us dream of tomorrow where we can truly love from the soul, and know love as the ultimate truth at the heart of all creation.",Michael Jackson,"Inspirational, Love, Tomorrow"
The poet is a liar who always speaks the truth.,Jean Cocteau,"Poetry, Always, Liar"
"I am the Doctor of Democracy. I am America's Truth Detector. And as the Doctor of Democracy, the deal you have with your doctor isn't changing. You get to keep your doctor. You get to keep your plan. You get to keep your station. Nothing's changing, and it really never was gonna change.",Rush Limbaugh,"Change, Democracy, Your"
There is no truth. There is only perception.,Gustave Flaubert,"Perception, Only"
"There's nothing so kingly as kindness, and nothing so royal as truth.",Alice Cary,"Kindness, Nothing, Royal"
I can prove anything by statistics except the truth.,George Canning,"I Can, Prove, Statistics"
I had purpose in my heart that I would stand up for the truth regardless of what I might lose in life.,Israel Folau,"Life, Heart, Lose"
Hinduism's basic tenet is that many roads exist by which men have pursued and still pursue their quest for the truth and that none has universal validity.,Kenneth Scott Latourette,"Men, Roads, Exist"
"To live in the light of a new day and an unimaginable and unpredictable future, you must become fully present to a deeper truth - not a truth from your head, but a truth from your heart; not a truth from your ego, but a truth from the highest source.",Debbie Ford,"Future, Heart, Light"
Truth is everybody is going to hurt you: you just gotta find the ones worth suffering for.,Bob Marley,"Relationship, Suffering, Find"
The truth does not change according to our ability to stomach it.,Flannery O'Connor,"Change, Ability, Stomach"
"Peace is the beauty of life. It is sunshine. It is the smile of a child, the love of a mother, the joy of a father, the togetherness of a family. It is the advancement of man, the victory of a just cause, the triumph of truth.",Menachem Begin,"Life, Love, Smile"
The truth of the matter is that you always know the right thing to do. The hard part is doing it.,Norman Schwarzkopf,"Always, The Right Thing, Doing"
"Honesty is more than not lying. It is truth telling, truth speaking, truth living, and truth loving.",James E. Faust,"Honesty, Living, Loving"
"The truth is, no one of us can be free until everybody is free.",Maya Angelou,"Free, Us, Truth Is"
"Science, my lad, is made up of mistakes, but they are mistakes which it is useful to make, because they lead little by little to the truth.",Jules Verne,"Science, Mistakes, Make"
"Belief is a wise wager. Granted that faith cannot be proved, what harm will come to you if you gamble on its truth and it proves false? If you gain, you gain all; if you lose, you lose nothing. Wager, then, without hesitation, that He exists.",Blaise Pascal,"Faith, Wise, Lose"
"The truth is: Belonging starts with self-acceptance. Your level of belonging, in fact, can never be greater than your level of self-acceptance, because believing that you're enough is what gives you the courage to be authentic, vulnerable and imperfect.",Brene Brown,"Courage, Your, Enough"
We should consider every day lost on which we have not danced at least once. And we should call every truth false which was not accompanied by at least one laugh.,Friedrich Nietzsche,"Day, Laugh, Lost"
The thing about black history is that the truth is so much more complex than anything you could make up.,Henry Louis Gates,"History, Black, Black History"
There's just some magic in truth and honesty and openness.,Frank Ocean,"Honesty, Magic, Openness"
"To the living we owe respect, but to the dead we owe only the truth.",Voltaire,"Respect, Living, Dead"
"There can be no democracy without truth. There can be no truth without controversy, there can be no change without freedom. Without freedom there can be no progress.",Andrew Young,"Change, Freedom, Progress"
"Truth is the daughter of time, not of authority.",Francis Bacon,"Time, Daughter, Authority"
"Let the future tell the truth, and evaluate each one according to his work and accomplishments. The present is theirs; the future, for which I have really worked, is mine.",Nikola Tesla,"Work, Future, Present"
A lie told often enough becomes the truth.,Vladimir Lenin,"Lie, Enough, Often"
"Time is the father of truth, its mother is our mind.",Giordano Bruno,"Time, Mind, Father"
"Tell the truth, work hard, and come to dinner on time.",Gerald R. Ford,"Work, Time, Dinner"
"The moment we begin to fear the opinions of others and hesitate to tell the truth that is in us, and from motives of policy are silent when we should speak, the divine floods of light and life no longer flow into our souls.",Elizabeth Cady Stanton,"Life, Fear, Moment"
Getting rid of a delusion makes us wiser than getting hold of a truth.,Ludwig Borne,"Delusion, Us, Wiser"
"The truth is something that burns. It burns off dead wood. And people don't like having the dead wood burnt off, often because they're 95 percent dead wood.",Jordan Peterson,"Dead, People, Wood"
"Our heavenly Father understands our disappointment, suffering, pain, fear, and doubt. He is always there to encourage our hearts and help us understand that He's sufficient for all of our needs. When I accepted this as an absolute truth in my life, I found that my worrying stopped.",Charles Stanley,"Life, God, Fear"
Country music is three chords and the truth.,Harlan Howard,"Music, Country, Country Music"
I'm one of those people you hate because of genetics. It's the truth.,Brad Pitt,"Hate, People, Genetics"
Education is not just about going to school and getting a degree. It's about widening your knowledge and absorbing the truth about life.,Shakuntala Devi,"Life, Education, Knowledge"
"You only find what you are looking for, really, if the truth be known.",Mary Leakey,"Find, Looking, Only"
He who seeks truth shall find beauty. He who seeks beauty shall find vanity. He who seeks order shall find gratification. He who seeks gratification shall be disappointed. He who considers himself the servant of his fellow beings shall find the joy of self-expression. He who seeks self-expression shall fall into the pit of arrogance.,Moshe Safdie,"Beauty, Arrogance, Joy"
"There's no comfort in the truth, pain is all you'll find.",George Michael,"Pain, Comfort, Find"
"If you're thinking of coming to America, this is what it's like: you've got your Comfort Inn, you've got your Best Western, and you've got your Red Lobster where you eat. Everybody's very fat, everybody's very stupid and everybody's very rude - it's not a holiday programme, it's the truth.",Jeremy Clarkson,"Best, Stupid, Your"
"Understanding is a three-edged sword. Your side, my side, and the truth.",J. Michael Straczynski,"Your, Sword, Understanding"
"Representation of the world, like the world itself, is the work of men; they describe it from their own point of view, which they confuse with the absolute truth.",Simone de Beauvoir,"Work, Men, World"
Photography is truth. The cinema is truth twenty-four times per second.,Jean-Luc Godard,"Cinema, Photography, Second"
"When we say 'less fortunate,' we generally mean the poor rather than the disabled, who actually are less fortunate. In truth, the poor are generally 'less fortunate' only in terms of genetics. They are certainly not less fortunate in the amount of help they receive.",Ben Shapiro,"Poor, Genetics, Help"
The very concept of objective truth is fading out of the world. Lies will pass into history.,George Orwell,"History, World, Will"
A man is original when he speaks the truth that has always been known to all good men.,Patrick Kavanagh,"Good, Men, Always"
"There is no man more dangerous, in a position of power, than he who refuses to accept as a working truth the idea that all a man does should make for rightness and soundness, that even the fixing of a tariff rate must be moral.",Ida Tarbell,"Power, Man, Accept"
The sad truth is that opportunity doesn't knock twice.,Gloria Estefan,"Sad, Opportunity, Truth Is"
"Truth is so obscure in these times, and falsehood so established, that, unless we love the truth, we cannot know it.",Blaise Pascal,"Love, Know, Obscure"
"The greatest truth is honesty, and the greatest falsehood is dishonesty.",Abu Bakr,"Honesty, Dishonesty, Truth Is"
We don't go into journalism to be popular. It is our job to seek the truth and put constant pressure on our leaders until we get answers.,Helen Thomas,"Journalism, Pressure, Job"
"It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife.",Jane Austen,"Good, Marriage, Man"
"Enlightened leadership is spiritual if we understand spirituality not as some kind of religious dogma or ideology but as the domain of awareness where we experience values like truth, goodness, beauty, love and compassion, and also intuition, creativity, insight and focused attention.",Deepak Chopra,"Love, Beauty, Leadership"
"Each person does see the world in a different way. There is not a single, unifying, objective truth. We're all limited by our perspective.",Siri Hustvedt,"World, Way, Perspective"
"When I was a boy, the priest, my uncle, carefully inculcated upon me this proverb, which I then learned and have ever since kept in my mind: 'Dico tibi verum, Libertas optima rerum; Nunquam servili, sub nexu vivito, fili.' 'I tell you a truth: Liberty is the best of things, my son; never live under any slavish bond.'",William Wallace,"Best, Mind, Bond"
"After all, the ultimate goal of all research is not objectivity, but truth.",Helene Deutsch,"Research, Objectivity, Ultimate"
"There is no greatness where there is no simplicity, goodness and truth.",Leo Tolstoy,"Great, Greatness, Simplicity"
"Memory is a complicated thing, a relative to truth, but not its twin.",Barbara Kingsolver,"Memory, Complicated, Relative"
"Adopt responsibility for your own well-being, try to put your family together, try to serve your community, try to seek for eternal truth... That's the sort of thing that can ground you in your life, enough so that you can withstand the difficulty of life.",Jordan Peterson,"Life, Family, Your"
Power and position often make a man trifle with the truth.,George A. Smith,"Power, Man, Position"
Romantic love is an illusion. Most of us discover this truth at the end of a love affair or else when the sweet emotions of love lead us into marriage and then turn down their flames.,Thomas Moore,"Love, Marriage, Romantic"
"To tell the truth is to become beautiful, to begin to love yourself, value yourself. And that's political, in its most profound way.",June Jordan,"Love, Beautiful, Political"
The truth of anything doesn't matter anymore. What's right doesn't matter. What makes economic common sense doesn't matter. I'm blue in the face over it.,Rush Limbaugh,"Face, Blue, Matter"
It is my feeling that Time ripens all things; with Time all things are revealed; Time is the father of truth.,Francois Rabelais,"Time, Father, Feeling"
There is no better way of exercising the imagination than the study of law. No poet ever interpreted nature as freely as a lawyer interprets the truth.,Jean Giraudoux,"Nature, Imagination, Lawyer"
The truth is that we don't need everyone to like us; we need a few people to love us. Because what's better than being roundly liked is being fully known - an impossibility both professionally and personally if you're so busy being likable that you forget to be yourself.,Jessica Valenti,"Love, Busy, Yourself"
All things are subject to interpretation whichever interpretation prevails at a given time is a function of power and not truth.,Friedrich Nietzsche,"Power, Time, Things"
"The truth is that killing innocent people is always wrong - and no argument or excuse, no matter how deeply believed, can ever make it right. No religion on earth condones the killing of innocent people; no faith tradition tolerates the random killing of our brothers and sisters on this earth.",Feisal Abdul Rauf,"Faith, Religion, Always"
"But the attitude of faith is to let go, and become open to truth, whatever it might turn out to be.",Alan Watts,"Attitude, Faith, Go"
"Truth is, I'll never know all there is to know about you just as you will never know all there is to know about me. Humans are by nature too complicated to be understood fully. So, we can choose either to approach our fellow human beings with suspicion or to approach them with an open mind, a dash of optimism and a great deal of candour.",Tom Hanks,"Nature, Relationship, Great"
"I am not afraid of the pen, or the scaffold, or the sword. I will tell the truth wherever I please.",Mary Harris Jones,"I Am, Pen, Will"
