title,author,tags
"There is a huge need and a huge opportunity to get everyone in the world connected, to give everyone a voice and to help transform society for the future. The scale of the technology and infrastructure that must be built is unprecedented, and we believe this is the most important problem we can focus on.",Mark Zuckerberg,"Future, Technology, Opportunity"
"There was a time when men thought it was sexy to have a housewife waiting for him to come home from work in her slippers, but in modern society, I think an independent woman is even more sexy.",Kat Graham,"Work, Women, Time"
"In a modern and innovative society, where advancements are plentiful and communication is instantaneous, science and technology are a part of everyday life.",Julie Payette,"Life, Science, Communication"
"For too long in this society, we have celebrated unrestrained individualism over common community.",Joe Biden,"Community, Long, Individualism"
"Men make history and not the other way around. In periods where there is no leadership, society stands still. Progress occurs when courageous, skillful leaders seize the opportunity to change things for the better.",Harry S Truman,"Change, Leadership, Courage"
"Terrorism is a psychological warfare. Terrorists try to manipulate us and change our behavior by creating fear, uncertainty, and division in society.",Patrick J. Kennedy,"Change, Fear, Uncertainty"
"Sports is the common denominator in the world that brings everyone together. If there's any one place in the world where there is equality, it is probably sports. That was something that didn't always exist. We've come a long way in sports. Why can't society use sports as a way to bring people together and create change?",Stephen M. Ross,"Change, Equality, Sports"
"Society lives by faith, and develops by science.",Henri Frederic Amiel,"Science, Faith, Lives"
"I feel like it's actually everybody's responsibility to use whatever platform they have to do good in the world, basically, and to try to make our society better, whether you're an accountant or an activist or an athlete or whatever it is. I think it's everybody's responsibility.",Megan Rapinoe,"Good, Responsibility, World"
"A liberal education is at the heart of a civil society, and at the heart of a liberal education is the act of teaching.",A. Bartlett Giamatti,"Education, Heart, Act"
"Society is fast - fast food, fast cars, fast everything.",B. J. Armstrong,"Food, Fast, Fast Food"
Tremendous amounts of talent are lost to our society just because that talent wears a skirt.,Shirley Chisholm,"Talent, Lost, Just Because"
"The woman power of this nation can be the power which makes us whole and heals the rotten community, now so shattered by war and poverty and racism. I have great faith in the power of women who will dedicate themselves whole-heartedly to the task of remaking our society.",Coretta Scott King,"Faith, Women, Power"
"Finance is not merely about making money. It's about achieving our deep goals and protecting the fruits of our labor. It's about stewardship and, therefore, about achieving the good society.",Robert J. Shiller,"Good, Money, Finance"
"We live in a society of victimization, where people are much more comfortable being victimized than actually standing up for themselves.",Marilyn Manson,"People, Live, Comfortable"
"We live in a world with fake news being put out there. You don't really know what to trust, and it's a real danger to society.",Austin Aries,"Trust, World, Fake News"
"Everything is a risk in Pakistan: If you defend women, it's a risk. If you defend non-Muslims it's a risk. If you discuss religion, it's a risk. But you can't really sit there like a vegetable in your own society. And I'm committed to that society... and I feel I need to turn around and speak as I should.",Asma Jahangir,"Women, Religion, Your"
"I think being different, going against the grain of society is the greatest thing in the world.",Elijah Wood,"World, Being Different, Think"
To educate a man in mind and not in morals is to educate a menace to society.,Theodore Roosevelt,"Education, Man, Mind"
Society needs to condemn a little more and understand a little less.,John Major,"Understand, More, Needs"
A gender-equal society would be one where the word 'gender' does not exist: where everyone can be themselves.,Gloria Steinem,"Gender, Everyone, Exist"
