title,author,tags
"If civilization is to survive, we must cultivate the science of human relationships - the ability of all peoples, of all kinds, to live together, in the same world at peace.",Franklin D. Roosevelt,"Science, Relationship, Together"
"Without resolving Kashmir dispute, lasting peace cannot be maintained in the region.",Shehbaz Sharif,"Kashmir, Cannot, Without"
"Where there is righteousness in the heart, there is beauty in the character. When there is beauty in the character, there is harmony in the home. When there is harmony in the home, there is order in the nation. When there is order in the nation, there is peace in the world.",A. P. J. Abdul Kalam,"Beauty, Home, Character"
"Balance, peace, and joy are the fruit of a successful life. It starts with recognizing your talents and finding ways to serve others by using them.",Thomas Kinkade,"Life, Fruit, Your"
"We will not waver; we will not tire; we will not falter, and we will not fail. Peace and Freedom will prevail.",George W. Bush,"Freedom, Will, Prevail"
"No person, no place, and no thing has any power over us, for 'we' are the only thinkers in our mind. When we create peace and harmony and balance in our minds, we will find it in our lives.",Louise L. Hay,"Power, Mind, Balance"
In time of peace prepare for war.,Publius Flavius Vegetius Renatus,"Time, War, Prepare"
"Work, look for peace and calm in work: you will find it nowhere else.",Dmitri Mendeleev,"Work, Calm, Look"
"Every breath we take, every step we make, can be filled with peace, joy and serenity.",Thich Nhat Hanh,"Step, Joy, Serenity"
"Peace, plenty, and contentment reign throughout our borders, and our beloved country presents a sublime moral spectacle to the world.",James K. Polk,"History, World, Country"
"Peace does not mean just to stop wars, but also to stop oppression and injustice.",Tawakkol Karman,"Injustice, Oppression, Stop"
Compassion is sometimes the fatal capacity for feeling what it is like to live inside somebody else's skin. It is the knowledge that there can never really be any peace and joy for me until there is peace and joy finally for you too.,Frederick Buechner,"Knowledge, Skin, Joy"
"Money cannot buy peace of mind. It cannot heal ruptured relationships, or build meaning into a life that has none.",Richard M. DeVos,"Life, Money, Mind"
"Peace is not a state - it is a choice, and you have to remake it every day. It's possible to get a sort of stability, a habit of peace, but it's like an egg balanced, spinning, on its point: lose your momentum, and your equilibrium is gone, too.",Nick Harkaway,"Your, Day, Lose"
"There's nothing like the peace of the countryside, the quiet and the lack of distraction. It helps you to focus your mind.",Jenny Nimmo,"Your, Mind, Focus"
"A real man loves his wife, and places his family as the most important thing in life. Nothing has brought me more peace and content in life than simply being a good husband and father.",Frank Abagnale,"Life, Family, Good"
War is peace. Freedom is slavery. Ignorance is strength.,George Orwell,"Freedom, Strength, War"
"Humanitarian response, sustainable development, and sustaining peace are three sides of the same triangle.",Antonio Guterres,"Sustainable Development, Development"
There is no way to peace; peace is the way.,A. J. Muste,Way
Success is peace of mind which is a direct result of self-satisfaction in knowing you did your best to become the best you are capable of becoming.,John Wooden,"Success, Best, Your"
"Listen to the inner light; it will guide you. Listen to inner peace; it will feed you. Listen to inner love; it will transform you, it will divinise you, it will immortalise you.",Sri Chinmoy,"Love, Light, Will"
"War is to man what maternity is to a woman. From a philosophical and doctrinal viewpoint, I do not believe in perpetual peace.",Benito Mussolini,"War, Man, Believe"
"Islam teaches tolerance, not hatred; universal brotherhood, not enmity; peace, and not violence.",Pervez Musharraf,"Tolerance, Violence, Hatred"
"To sit with a dog on a hillside on a glorious afternoon is to be back in Eden, where doing nothing was not boring - it was peace.",Milan Kundera,"Boring, Doing, Nothing"
You don't make peace with your friends. You make peace with your enemies.,Rula Ghani,"Your, Enemies, Make"
War is only a cowardly escape from the problems of peace.,Thomas Mann,"War, Problems, Escape"
"When you quiet your mind, you can enter a world of clarity, peace and understanding.",Alice Coltrane,"Your, Mind, World"
"He is happiest, be he king or peasant, who finds peace in his home.",Johann Wolfgang von Goethe,"Home, King, Peasant"
